# Created by CS-Studio Data Browser
# 
# Start Time : 2026-05-02 17:16:28.027
# End Time   : 2026-05-02 17:46:28.027
# Source     : Plot
# Format     : Default
# 
# Data is in TAB-delimited columns, for import into e.g. Excel.
# The 'Time' column contains values like '2018-02-04 21:58:47.065'.
# In your spreadsheet program, a custom column format like
#     'yyyy-mm-d h:mm:ss.000'
# might be required to show the full timestamp detail.

# Channel: HS1P2K3RP:setCur
# Name   : dep: HS1P2K3RP:setCur
# Archives:
# 
# Channel: HS3P1L4RP:setCur
# Name   : dep: HS3P1L4RP:setCur
# Archives:
# 
# Channel: HS3P2L4RP:setCur
# Name   : dep: HS3P2L4RP:setCur
# Archives:
# 
# Channel: HS1P1K1RP:setCur
# Name   : dep: HS1P1K1RP:setCur
# Archives:
# 
# Channel: AKC05VP
# Name   : dep: AKC05VP
# Archives:
# 
# Channel: AKC06VP
# Name   : dep: AKC06VP
# Archives:
# 
# Channel: AKC10VP
# Name   : dep: AKC10VP
# Archives:
# 
# Channel: AKC11VP
# Name   : dep: AKC11VP
# Archives:
# 
# Channel: AKC12VP
# Name   : dep: AKC12VP
# Archives:
# 
# Channel: AKC13VP
# Name   : dep: AKC13VP
# Archives:
# 
# Channel: bump_i2
# Name   : 0.5 + 0.02·ΣI² path-length proxy
# 
# Channel: bump_abs
# Name   : 1.8 + 0.05·Σ|I| activity proxy
# 
# Channel: bump_common
# Name   : 3.1 + 0.1·common mode current
# 
# Channel: bump_pairbal
# Name   : 4.4 + 0.2·pair balance (K3 vs L4)
# 
# Channel: bump_lrbal
# Name   : 5.7 + 0.2·left-right imbalance
# 
# Channel: HS1P2K3RP:setCur
# Name   : raw HS1P2K3RP:setCur / I1 K3-left (optional)
# Archives:
# 
# Channel: HS3P1L4RP:setCur
# Name   : raw HS3P1L4RP:setCur / I2 L4-1 (optional)
# Archives:
# 
# Channel: HS3P2L4RP:setCur
# Name   : raw HS3P2L4RP:setCur / I3 L4-2 (optional)
# Archives:
# 
# Channel: HS1P1K1RP:setCur
# Name   : raw HS1P1K1RP:setCur / I4 K1/K3? (optional)
# Archives:
# 
# Channel: AKC05VP
# Name   : AKC05VP important original loop/readback
# Archives:
# 
# Channel: AKC06VP
# Name   : AKC06VP important original loop/readback
# Archives:
# 
# Channel: AKC10VP
# Name   : AKC10VP enable optional
# Archives:
# 
# Channel: AKC11VP
# Name   : AKC11VP gain optional
# Archives:
# 
# Channel: AKC12VP
# Name   : AKC12VP reference optional
# Archives:
# 
# Channel: AKC13VP
# Name   : AKC13VP deadband optional
# Archives:
# 

# Time	HS1P2K3RP:setCur Value	HS3P1L4RP:setCur Value	HS3P2L4RP:setCur Value	HS1P1K1RP:setCur Value	AKC05VP Value	AKC06VP Value	AKC10VP Value	AKC11VP Value	AKC12VP Value	AKC13VP Value	bump_i2 Value	bump_abs Value	bump_common Value	bump_pairbal Value	bump_lrbal Value	HS1P2K3RP:setCur Value	HS3P1L4RP:setCur Value	HS3P2L4RP:setCur Value	HS1P1K1RP:setCur Value	AKC05VP Value	AKC06VP Value	AKC10VP Value	AKC11VP Value	AKC12VP Value	AKC13VP Value
2026-05-02 17:42:25.352	0.0639450	0.2376322	-0.0899679	-0.0165495	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639450	0.2376322	-0.0899679	-0.0165495	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:25.850	0.0639494	0.2376322	-0.0899679	-0.0165452	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639494	0.2376322	-0.0899679	-0.0165452	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:25.852	0.0639494	0.2376341	-0.0899659	-0.0165452	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639494	0.2376341	-0.0899659	-0.0165452	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:26.349	0.0639494	0.2376360	-0.0899640	-0.0165452	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639494	0.2376360	-0.0899640	-0.0165452	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:26.350	0.0639538	0.2376360	-0.0899640	-0.0165409	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639538	0.2376360	-0.0899640	-0.0165409	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:26.849	0.0639538	0.2376383	-0.0899618	-0.0165409	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639538	0.2376383	-0.0899618	-0.0165409	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:26.850	0.0639589	0.2376383	-0.0899618	-0.0165360	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639589	0.2376383	-0.0899618	-0.0165360	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:27.350	0.0639644	0.2376383	-0.0899618	-0.0165360	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639644	0.2376383	-0.0899618	-0.0165360	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:27.359	0.0639644	0.2376407	-0.0899594	-0.0165360	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639644	0.2376407	-0.0899594	-0.0165360	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:27.360	0.0639644	0.2376407	-0.0899594	-0.0165308	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639644	0.2376407	-0.0899594	-0.0165308	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:27.859	0.0639644	0.2376431	-0.0899569	-0.0165308	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639644	0.2376431	-0.0899569	-0.0165308	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:27.860	0.0639699	0.2376431	-0.0899569	-0.0165254	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639699	0.2376431	-0.0899569	-0.0165254	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:28.359	0.0639699	0.2376455	-0.0899546	-0.0165254	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639699	0.2376455	-0.0899546	-0.0165254	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:28.360	0.0639753	0.2376455	-0.0899546	-0.0165202	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639753	0.2376455	-0.0899546	-0.0165202	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:28.859	0.0639753	0.2376476	-0.0899524	-0.0165202	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639753	0.2376476	-0.0899524	-0.0165202	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:28.860	0.0639803	0.2376476	-0.0899524	-0.0165154	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639803	0.2376476	-0.0899524	-0.0165154	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:29.369	0.0639803	0.2376499	-0.0899501	-0.0165154	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639803	0.2376499	-0.0899501	-0.0165154	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:29.370	0.0639856	0.2376499	-0.0899501	-0.0165103	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639856	0.2376499	-0.0899501	-0.0165103	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:29.869	0.0639856	0.2376521	-0.0899479	-0.0165103	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639856	0.2376521	-0.0899479	-0.0165103	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:29.870	0.0639906	0.2376521	-0.0899479	-0.0165055	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639906	0.2376521	-0.0899479	-0.0165055	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:30.369	0.0639906	0.2376543	-0.0899457	-0.0165055	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639906	0.2376543	-0.0899457	-0.0165055	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:30.370	0.0639955	0.2376543	-0.0899457	-0.0165007	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639955	0.2376543	-0.0899457	-0.0165007	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:30.869	0.0639955	0.2376565	-0.0899436	-0.0165007	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639955	0.2376565	-0.0899436	-0.0165007	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:30.870	0.0640005	0.2376565	-0.0899436	-0.0164960	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640005	0.2376565	-0.0899436	-0.0164960	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:31.370	0.0640051	0.2376565	-0.0899436	-0.0164915	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640051	0.2376565	-0.0899436	-0.0164915	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:31.379	0.0640051	0.2376585	-0.0899415	-0.0164915	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640051	0.2376585	-0.0899415	-0.0164915	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:31.879	0.0640051	0.2376606	-0.0899394	-0.0164915	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640051	0.2376606	-0.0899394	-0.0164915	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:31.880	0.0640100	0.2376606	-0.0899394	-0.0164868	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640100	0.2376606	-0.0899394	-0.0164868	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:32.379	0.0640100	0.2376623	-0.0899377	-0.0164868	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640100	0.2376623	-0.0899377	-0.0164868	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:32.380	0.0640139	0.2376623	-0.0899377	-0.0164830	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640139	0.2376623	-0.0899377	-0.0164830	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:32.879	0.0640139	0.2376638	-0.0899362	-0.0164830	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640139	0.2376638	-0.0899362	-0.0164830	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:32.880	0.0640172	0.2376638	-0.0899362	-0.0164798	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640172	0.2376638	-0.0899362	-0.0164798	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:38.389	0.0640172	0.2376622	-0.0899362	-0.0164798	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640172	0.2376622	-0.0899362	-0.0164798	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:38.390	0.0640135	0.2376622	-0.0899362	-0.0164834	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640135	0.2376622	-0.0899362	-0.0164834	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:38.399	0.0640135	0.2376622	-0.0899379	-0.0164834	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640135	0.2376622	-0.0899379	-0.0164834	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:38.899	0.0640135	0.2376602	-0.0899399	-0.0164834	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640135	0.2376602	-0.0899399	-0.0164834	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:38.900	0.0640089	0.2376602	-0.0899399	-0.0164878	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640089	0.2376602	-0.0899399	-0.0164878	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:39.399	0.0640089	0.2376579	-0.0899421	-0.0164878	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640089	0.2376579	-0.0899421	-0.0164878	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:39.400	0.0640038	0.2376579	-0.0899421	-0.0164927	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640038	0.2376579	-0.0899421	-0.0164927	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:39.899	0.0640038	0.2376556	-0.0899444	-0.0164927	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640038	0.2376556	-0.0899444	-0.0164927	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:39.900	0.0639986	0.2376556	-0.0899444	-0.0164978	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639986	0.2376556	-0.0899444	-0.0164978	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:40.400	0.0639934	0.2376556	-0.0899444	-0.0165028	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639934	0.2376556	-0.0899444	-0.0165028	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:40.409	0.0639934	0.2376534	-0.0899467	-0.0165028	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639934	0.2376534	-0.0899467	-0.0165028	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:40.909	0.0639934	0.2376509	-0.0899491	-0.0165028	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639934	0.2376509	-0.0899491	-0.0165028	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:40.910	0.0639879	0.2376509	-0.0899491	-0.0165081	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639879	0.2376509	-0.0899491	-0.0165081	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:41.409	0.0639879	0.2376486	-0.0899514	-0.0165081	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639879	0.2376486	-0.0899514	-0.0165081	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:41.410	0.0639826	0.2376486	-0.0899514	-0.0165132	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639826	0.2376486	-0.0899514	-0.0165132	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:41.909	0.0639826	0.2376466	-0.0899514	-0.0165132	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639826	0.2376466	-0.0899514	-0.0165132	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:41.910	0.0639779	0.2376466	-0.0899514	-0.0165178	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639779	0.2376466	-0.0899514	-0.0165178	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:41.919	0.0639779	0.2376466	-0.0899535	-0.0165178	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639779	0.2376466	-0.0899535	-0.0165178	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:42.419	0.0639779	0.2376444	-0.0899556	-0.0165178	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639779	0.2376444	-0.0899556	-0.0165178	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:42.420	0.0639729	0.2376444	-0.0899556	-0.0165225	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639729	0.2376444	-0.0899556	-0.0165225	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:42.919	0.0639729	0.2376426	-0.0899575	-0.0165225	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639729	0.2376426	-0.0899575	-0.0165225	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:42.920	0.0639688	0.2376426	-0.0899575	-0.0165265	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639688	0.2376426	-0.0899575	-0.0165265	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:43.419	0.0639688	0.2376409	-0.0899575	-0.0165265	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639688	0.2376409	-0.0899575	-0.0165265	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:43.420	0.0639649	0.2376409	-0.0899575	-0.0165302	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639649	0.2376409	-0.0899575	-0.0165302	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:43.429	0.0639649	0.2376409	-0.0899591	-0.0165302	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639649	0.2376409	-0.0899591	-0.0165302	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:51.939	0.0639649	0.2376425	-0.0899575	-0.0165302	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639649	0.2376425	-0.0899575	-0.0165302	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:51.940	0.0639687	0.2376425	-0.0899575	-0.0165266	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639687	0.2376425	-0.0899575	-0.0165266	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:52.440	0.0639727	0.2376425	-0.0899575	-0.0165227	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639727	0.2376425	-0.0899575	-0.0165227	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:52.449	0.0639727	0.2376443	-0.0899557	-0.0165227	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639727	0.2376443	-0.0899557	-0.0165227	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:52.949	0.0639727	0.2376460	-0.0899540	-0.0165227	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639727	0.2376460	-0.0899540	-0.0165227	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:52.950	0.0639766	0.2376460	-0.0899540	-0.0165189	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639766	0.2376460	-0.0899540	-0.0165189	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:53.449	0.0639766	0.2376477	-0.0899523	-0.0165189	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639766	0.2376477	-0.0899523	-0.0165189	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:53.450	0.0639805	0.2376477	-0.0899523	-0.0165152	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639805	0.2376477	-0.0899523	-0.0165152	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:53.949	0.0639805	0.2376492	-0.0899508	-0.0165152	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639805	0.2376492	-0.0899508	-0.0165152	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:42:53.950	0.0639839	0.2376492	-0.0899508	-0.0165119	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639839	0.2376492	-0.0899508	-0.0165119	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:43:22.500	0.0639871	0.2376492	-0.0899508	-0.0165088	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639871	0.2376492	-0.0899508	-0.0165088	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:43:22.509	0.0639871	0.2376506	-0.0899494	-0.0165088	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639871	0.2376506	-0.0899494	-0.0165088	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:43:23.509	0.0639871	0.2376521	-0.0899479	-0.0165088	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639871	0.2376521	-0.0899479	-0.0165088	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:43:23.510	0.0639906	0.2376521	-0.0899479	-0.0165054	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639906	0.2376521	-0.0899479	-0.0165054	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:43:24.009	0.0639906	0.2376537	-0.0899464	-0.0165054	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639906	0.2376537	-0.0899464	-0.0165054	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:43:24.010	0.0639941	0.2376537	-0.0899464	-0.0165021	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639941	0.2376537	-0.0899464	-0.0165021	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:43:24.510	0.0639975	0.2376537	-0.0899464	-0.0164989	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639975	0.2376537	-0.0899464	-0.0164989	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:43:24.519	0.0639975	0.2376551	-0.0899449	-0.0164989	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639975	0.2376551	-0.0899449	-0.0164989	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:43:27.017	0.0639975	0.2376567	-0.0899433	-0.0164989	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639975	0.2376567	-0.0899433	-0.0164989	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:43:27.020	0.0640011	0.2376567	-0.0899433	-0.0164953	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640011	0.2376567	-0.0899433	-0.0164953	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:43:27.520	0.0640045	0.2376567	-0.0899433	-0.0164921	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640045	0.2376567	-0.0899433	-0.0164921	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:43:27.527	0.0640045	0.2376582	-0.0899418	-0.0164921	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640045	0.2376582	-0.0899418	-0.0164921	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:43:28.020	0.0640083	0.2376582	-0.0899418	-0.0164884	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640083	0.2376582	-0.0899418	-0.0164884	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:43:28.027	0.0640083	0.2376599	-0.0899401	-0.0164884	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640083	0.2376599	-0.0899401	-0.0164884	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
