# Created by CS-Studio Data Browser
# 
# Start Time : 2026-05-02 17:17:10.523
# End Time   : 2026-05-02 17:47:10.524
# Source     : Plot
# Format     : Default
# 
# Data is in TAB-delimited columns, for import into e.g. Excel.
# The 'Time' column contains values like '2018-02-04 21:58:47.065'.
# In your spreadsheet program, a custom column format like
#     'yyyy-mm-d h:mm:ss.000'
# might be required to show the full timestamp detail.

# Channel: TUNEZRP:measX
# Name   : dep: TUNEZRP:measX
# Archives:
# 
# Channel: TUNEZRP:measY
# Name   : dep: TUNEZRP:measY
# Archives:
# 
# Channel: TUNEZRP:measZ
# Name   : dep: TUNEZRP:measZ
# Archives:
# 
# Channel: MCLKHGP:rdFrq499
# Name   : dep: MCLKHGP:rdFrq499
# Archives:
# 
# Channel: MCLKHGP:setFrq499
# Name   : dep: MCLKHGP:setFrq499
# Archives:
# 
# Channel: PAHRP:NRVD:rdVoltCav
# Name   : dep: PAHRP:NRVD:rdVoltCav
# Archives:
# 
# Channel: PAHRP:setVoltCav
# Name   : dep: PAHRP:setVoltCav
# Archives:
# 
# Channel: Q1P1L2RP:setCur
# Name   : dep: Q1P1L2RP:setCur
# Archives:
# 
# Channel: CUM1ZK3RP:rdCur
# Name   : dep: CUM1ZK3RP:rdCur
# Archives:
# 
# Channel: CUM1ZK3RP:rdLt100
# Name   : dep: CUM1ZK3RP:rdLt100
# Archives:
# 
# Channel: TUNEZRP:measX
# Name   : νx absolute
# Archives:
# 
# Channel: TUNEZRP:measY
# Name   : νy absolute
# Archives:
# 
# Channel: TUNEZRP:measZ
# Name   : νs absolute
# Archives:
# 
# Channel: mtune_x
# Name   : 0.8 + 1000·(νx−0.1779)
# 
# Channel: mtune_y
# Name   : 2.0 + 1000·(νy−0.2200)
# 
# Channel: mtune_s
# Name   : 3.2 + 1000·(νs−νs_ref=0)
# 
# Channel: MCLKHGP:rdFrq499
# Name   : RF freq readback
# Archives:
# 
# Channel: MCLKHGP:setFrq499
# Name   : RF freq setpoint
# Archives:
# 
# Channel: PAHRP:NRVD:rdVoltCav
# Name   : cavity voltage readback
# Archives:
# 
# Channel: PAHRP:setVoltCav
# Name   : cavity voltage setpoint
# Archives:
# 
# Channel: Q1P1L2RP:setCur
# Name   : Q1 current
# Archives:
# 
# Channel: CUM1ZK3RP:rdCur
# Name   : beam current
# Archives:
# 

# Time	TUNEZRP:measX Value	TUNEZRP:measY Value	TUNEZRP:measZ Value	MCLKHGP:rdFrq499 Value	MCLKHGP:setFrq499 Value	PAHRP:NRVD:rdVoltCav Value	PAHRP:setVoltCav Value	Q1P1L2RP:setCur Value	CUM1ZK3RP:rdCur Value	CUM1ZK3RP:rdLt100 Value	TUNEZRP:measX Value	TUNEZRP:measY Value	TUNEZRP:measZ Value	mtune_x Value	mtune_y Value	mtune_s Value	MCLKHGP:rdFrq499 Value	MCLKHGP:setFrq499 Value	PAHRP:NRVD:rdVoltCav Value	PAHRP:setVoltCav Value	Q1P1L2RP:setCur Value	CUM1ZK3RP:rdCur Value
2026-05-02 17:43:01.389	1029.78	1440.14	13.98	687.462	687.752	108.90	100.00	21.42313	0.021	0.203	1029.78	1440.14	13.98	1,029,599.9	1,439,923	13,982.2	687.462	687.752	108.90	100.00	21.42313	0.021
2026-05-02 17:43:01.389	1029.78	1440.14	58.34	687.462	687.752	108.90	100.00	21.42313	0.021	0.203	1029.78	1440.14	58.34	1,029,599.9	1,439,923	58,344.2	687.462	687.752	108.90	100.00	21.42313	0.021
2026-05-02 17:43:02.306	1029.78	1440.14	58.34	687.462	687.752	108.90	100.00	21.42313	0.021	0.201	1029.78	1440.14	58.34	1,029,599.9	1,439,923	58,344.2	687.462	687.752	108.90	100.00	21.42313	0.021
2026-05-02 17:43:02.307	1029.78	1440.14	58.34	687.462	687.752	108.90	100.00	21.42313	0.024	0.201	1029.78	1440.14	58.34	1,029,599.9	1,439,923	58,344.2	687.462	687.752	108.90	100.00	21.42313	0.024
2026-05-02 17:43:02.390	1098.43	1440.14	58.34	687.462	687.752	108.90	100.00	21.42313	0.024	0.201	1098.43	1440.14	58.34	1,098,256.9	1,439,923	58,344.2	687.462	687.752	108.90	100.00	21.42313	0.024
2026-05-02 17:43:02.390	1098.43	1558.24	58.34	687.462	687.752	108.90	100.00	21.42313	0.024	0.201	1098.43	1558.24	58.34	1,098,256.9	1,558,026	58,344.2	687.462	687.752	108.90	100.00	21.42313	0.024
2026-05-02 17:43:02.390	1098.43	1558.24	14.26	687.462	687.752	108.90	100.00	21.42313	0.024	0.201	1098.43	1558.24	14.26	1,098,256.9	1,558,026	14,259.2	687.462	687.752	108.90	100.00	21.42313	0.024
2026-05-02 17:43:03.275	1098.43	1558.24	14.26	687.462	687.752	108.90	100.00	21.42313	0.024	0.203	1098.43	1558.24	14.26	1,098,256.9	1,558,026	14,259.2	687.462	687.752	108.90	100.00	21.42313	0.024
2026-05-02 17:43:03.275	1098.43	1558.24	14.26	687.462	687.752	108.90	100.00	21.42313	0.022	0.203	1098.43	1558.24	14.26	1,098,256.9	1,558,026	14,259.2	687.462	687.752	108.90	100.00	21.42313	0.022
2026-05-02 17:43:03.386	1057.86	1558.24	14.26	687.462	687.752	108.90	100.00	21.42313	0.022	0.203	1057.86	1558.24	14.26	1,057,677.9	1,558,026	14,259.2	687.462	687.752	108.90	100.00	21.42313	0.022
2026-05-02 17:43:03.386	1057.86	1530.89	14.26	687.462	687.752	108.90	100.00	21.42313	0.022	0.203	1057.86	1530.89	14.26	1,057,677.9	1,530,669	14,259.2	687.462	687.752	108.90	100.00	21.42313	0.022
2026-05-02 17:43:03.386	1057.86	1530.89	16.76	687.462	687.752	108.90	100.00	21.42313	0.022	0.203	1057.86	1530.89	16.76	1,057,677.9	1,530,669	16,767.2	687.462	687.752	108.90	100.00	21.42313	0.022
2026-05-02 17:43:04.286	1057.86	1530.89	16.76	687.462	687.752	108.90	100.00	21.42313	0.022	0.201	1057.86	1530.89	16.76	1,057,677.9	1,530,669	16,767.2	687.462	687.752	108.90	100.00	21.42313	0.022
2026-05-02 17:43:04.287	1057.86	1530.89	16.76	687.462	687.752	108.90	100.00	21.42313	0.020	0.201	1057.86	1530.89	16.76	1,057,677.9	1,530,669	16,767.2	687.462	687.752	108.90	100.00	21.42313	0.020
2026-05-02 17:43:04.390	1059.61	1530.89	16.76	687.462	687.752	108.90	100.00	21.42313	0.020	0.201	1059.61	1530.89	16.76	1,059,432.9	1,530,669	16,767.2	687.462	687.752	108.90	100.00	21.42313	0.020
2026-05-02 17:43:04.390	1059.61	1437.44	16.76	687.462	687.752	108.90	100.00	21.42313	0.020	0.201	1059.61	1437.44	16.76	1,059,432.9	1,437,223	16,767.2	687.462	687.752	108.90	100.00	21.42313	0.020
2026-05-02 17:43:04.390	1059.61	1437.44	16.80	687.462	687.752	108.90	100.00	21.42313	0.020	0.201	1059.61	1437.44	16.80	1,059,432.9	1,437,223	16,806.2	687.462	687.752	108.90	100.00	21.42313	0.020
2026-05-02 17:43:05.267	1059.61	1437.44	16.80	687.462	687.752	108.90	100.00	21.42313	0.020	0.204	1059.61	1437.44	16.80	1,059,432.9	1,437,223	16,806.2	687.462	687.752	108.90	100.00	21.42313	0.020
2026-05-02 17:43:05.268	1059.61	1437.44	16.80	687.462	687.752	108.90	100.00	21.42313	0.023	0.204	1059.61	1437.44	16.80	1,059,432.9	1,437,223	16,806.2	687.462	687.752	108.90	100.00	21.42313	0.023
2026-05-02 17:43:05.392	1033.46	1437.44	16.80	687.462	687.752	108.90	100.00	21.42313	0.023	0.204	1033.46	1437.44	16.80	1,033,278.9	1,437,223	16,806.2	687.462	687.752	108.90	100.00	21.42313	0.023
2026-05-02 17:43:05.392	1033.46	1374.88	16.80	687.462	687.752	108.90	100.00	21.42313	0.023	0.204	1033.46	1374.88	16.80	1,033,278.9	1,374,658	16,806.2	687.462	687.752	108.90	100.00	21.42313	0.023
2026-05-02 17:43:05.392	1033.46	1374.88	14.54	687.462	687.752	108.90	100.00	21.42313	0.023	0.204	1033.46	1374.88	14.54	1,033,278.9	1,374,658	14,546.2	687.462	687.752	108.90	100.00	21.42313	0.023
2026-05-02 17:43:06.290	1033.46	1374.88	14.54	687.462	687.752	108.90	100.00	21.42313	0.023	0.208	1033.46	1374.88	14.54	1,033,278.9	1,374,658	14,546.2	687.462	687.752	108.90	100.00	21.42313	0.023
2026-05-02 17:43:06.290	1033.46	1374.88	14.54	687.462	687.752	108.90	100.00	21.42313	0.022	0.208	1033.46	1374.88	14.54	1,033,278.9	1,374,658	14,546.2	687.462	687.752	108.90	100.00	21.42313	0.022
2026-05-02 17:43:06.380	1052.41	1374.88	14.54	687.462	687.752	108.90	100.00	21.42313	0.022	0.208	1052.41	1374.88	14.54	1,052,230.9	1,374,658	14,546.2	687.462	687.752	108.90	100.00	21.42313	0.022
2026-05-02 17:43:06.380	1052.41	1519.75	14.54	687.462	687.752	108.90	100.00	21.42313	0.022	0.208	1052.41	1519.75	14.54	1,052,230.9	1,519,535	14,546.2	687.462	687.752	108.90	100.00	21.42313	0.022
2026-05-02 17:43:06.380	1052.41	1519.75	57.45	687.462	687.752	108.90	100.00	21.42313	0.022	0.208	1052.41	1519.75	57.45	1,052,230.9	1,519,535	57,454.2	687.462	687.752	108.90	100.00	21.42313	0.022
2026-05-02 17:43:07.101	1052.41	1519.75	57.45	687.462	687.752	108.90	100.00	21.42313	0.022	0.208	1052.41	1519.75	57.45	1,052,230.9	1,519,535	57,454.2	687.462	687.752	108.90	100.00	21.42313	0.022
2026-05-02 17:43:07.301	1052.41	1519.75	57.45	687.462	687.752	108.90	100.00	21.42313	0.022	0.212	1052.41	1519.75	57.45	1,052,230.9	1,519,535	57,454.2	687.462	687.752	108.90	100.00	21.42313	0.022
2026-05-02 17:43:07.302	1052.41	1519.75	57.45	687.462	687.752	108.90	100.00	21.42313	0.023	0.212	1052.41	1519.75	57.45	1,052,230.9	1,519,535	57,454.2	687.462	687.752	108.90	100.00	21.42313	0.023
2026-05-02 17:43:07.388	1033.74	1519.75	57.45	687.462	687.752	108.90	100.00	21.42313	0.023	0.212	1033.74	1519.75	57.45	1,033,567.9	1,519,535	57,454.2	687.462	687.752	108.90	100.00	21.42313	0.023
2026-05-02 17:43:07.388	1033.74	1524.30	57.45	687.462	687.752	108.90	100.00	21.42313	0.023	0.212	1033.74	1524.30	57.45	1,033,567.9	1,524,083	57,454.2	687.462	687.752	108.90	100.00	21.42313	0.023
2026-05-02 17:43:07.388	1033.74	1524.30	34.13	687.462	687.752	108.90	100.00	21.42313	0.023	0.212	1033.74	1524.30	34.13	1,033,567.9	1,524,083	34,136.2	687.462	687.752	108.90	100.00	21.42313	0.023
2026-05-02 17:43:08.312	1033.74	1524.30	34.13	687.462	687.752	108.90	100.00	21.42313	0.023	0.205	1033.74	1524.30	34.13	1,033,567.9	1,524,083	34,136.2	687.462	687.752	108.90	100.00	21.42313	0.023
2026-05-02 17:43:08.313	1033.74	1524.30	34.13	687.462	687.752	108.90	100.00	21.42313	0.021	0.205	1033.74	1524.30	34.13	1,033,567.9	1,524,083	34,136.2	687.462	687.752	108.90	100.00	21.42313	0.021
2026-05-02 17:43:08.397	1028.14	1524.30	34.13	687.462	687.752	108.90	100.00	21.42313	0.021	0.205	1028.14	1524.30	34.13	1,027,966.9	1,524,083	34,136.2	687.462	687.752	108.90	100.00	21.42313	0.021
2026-05-02 17:43:08.397	1028.14	1441.06	34.13	687.462	687.752	108.90	100.00	21.42313	0.021	0.205	1028.14	1441.06	34.13	1,027,966.9	1,440,838	34,136.2	687.462	687.752	108.90	100.00	21.42313	0.021
2026-05-02 17:43:08.397	1028.14	1441.06	15.87	687.462	687.752	108.90	100.00	21.42313	0.021	0.205	1028.14	1441.06	15.87	1,027,966.9	1,440,838	15,877.2	687.462	687.752	108.90	100.00	21.42313	0.021
2026-05-02 17:43:09.294	1028.14	1441.06	15.87	687.462	687.752	108.90	100.00	21.42313	0.021	0.207	1028.14	1441.06	15.87	1,027,966.9	1,440,838	15,877.2	687.462	687.752	108.90	100.00	21.42313	0.021
2026-05-02 17:43:09.294	1028.14	1441.06	15.87	687.462	687.752	108.90	100.00	21.42313	0.021	0.207	1028.14	1441.06	15.87	1,027,966.9	1,440,838	15,877.2	687.462	687.752	108.90	100.00	21.42313	0.021
2026-05-02 17:43:09.388	1106.24	1441.06	15.87	687.462	687.752	108.90	100.00	21.42313	0.021	0.207	1106.24	1441.06	15.87	1,106,059.9	1,440,838	15,877.2	687.462	687.752	108.90	100.00	21.42313	0.021
2026-05-02 17:43:09.388	1106.24	1552.28	15.87	687.462	687.752	108.90	100.00	21.42313	0.021	0.207	1106.24	1552.28	15.87	1,106,059.9	1,552,065	15,877.2	687.462	687.752	108.90	100.00	21.42313	0.021
2026-05-02 17:43:09.388	1106.24	1552.28	73.24	687.462	687.752	108.90	100.00	21.42313	0.021	0.207	1106.24	1552.28	73.24	1,106,059.9	1,552,065	73,242.2	687.462	687.752	108.90	100.00	21.42313	0.021
2026-05-02 17:43:10.296	1106.24	1552.28	73.24	687.462	687.752	108.90	100.00	21.42313	0.021	0.200	1106.24	1552.28	73.24	1,106,059.9	1,552,065	73,242.2	687.462	687.752	108.90	100.00	21.42313	0.021
2026-05-02 17:43:10.297	1106.24	1552.28	73.24	687.462	687.752	108.90	100.00	21.42313	0.021	0.200	1106.24	1552.28	73.24	1,106,059.9	1,552,065	73,242.2	687.462	687.752	108.90	100.00	21.42313	0.021
2026-05-02 17:43:10.384	1191.75	1552.28	73.24	687.462	687.752	108.90	100.00	21.42313	0.021	0.200	1191.75	1552.28	73.24	1,191,571.9	1,552,065	73,242.2	687.462	687.752	108.90	100.00	21.42313	0.021
2026-05-02 17:43:10.385	1191.75	1439.31	73.24	687.462	687.752	108.90	100.00	21.42313	0.021	0.200	1191.75	1439.31	73.24	1,191,571.9	1,439,093	73,242.2	687.462	687.752	108.90	100.00	21.42313	0.021
2026-05-02 17:43:10.385	1191.75	1439.31	14.04	687.462	687.752	108.90	100.00	21.42313	0.021	0.200	1191.75	1439.31	14.04	1,191,571.9	1,439,093	14,039.2	687.462	687.752	108.90	100.00	21.42313	0.021
2026-05-02 17:43:10.601	1191.75	1439.31	14.04	687.462	687.752	108.90	100.00	21.42313	0.021	0.200	1191.75	1439.31	14.04	1,191,571.9	1,439,093	14,039.2	687.462	687.752	108.90	100.00	21.42313	0.021
2026-05-02 17:43:11.287	1191.75	1439.31	14.04	687.462	687.752	108.90	100.00	21.42313	0.021	0.229	1191.75	1439.31	14.04	1,191,571.9	1,439,093	14,039.2	687.462	687.752	108.90	100.00	21.42313	0.021
2026-05-02 17:43:11.287	1191.75	1439.31	14.04	687.462	687.752	108.90	100.00	21.42313	0.027	0.229	1191.75	1439.31	14.04	1,191,571.9	1,439,093	14,039.2	687.462	687.752	108.90	100.00	21.42313	0.027
2026-05-02 17:43:11.393	1040.30	1439.31	14.04	687.462	687.752	108.90	100.00	21.42313	0.027	0.229	1040.30	1439.31	14.04	1,040,126.9	1,439,093	14,039.2	687.462	687.752	108.90	100.00	21.42313	0.027
2026-05-02 17:43:11.393	1040.30	1399.85	14.04	687.462	687.752	108.90	100.00	21.42313	0.027	0.229	1040.30	1399.85	14.04	1,040,126.9	1,399,636	14,039.2	687.462	687.752	108.90	100.00	21.42313	0.027
2026-05-02 17:43:11.393	1040.30	1399.85	34.95	687.462	687.752	108.90	100.00	21.42313	0.027	0.229	1040.30	1399.85	34.95	1,040,126.9	1,399,636	34,958.2	687.462	687.752	108.90	100.00	21.42313	0.027
2026-05-02 17:43:12.298	1040.30	1399.85	34.95	687.462	687.752	108.90	100.00	21.42313	0.027	0.238	1040.30	1399.85	34.95	1,040,126.9	1,399,636	34,958.2	687.462	687.752	108.90	100.00	21.42313	0.027
2026-05-02 17:43:12.299	1040.30	1399.85	34.95	687.462	687.752	108.90	100.00	21.42313	0.023	0.238	1040.30	1399.85	34.95	1,040,126.9	1,399,636	34,958.2	687.462	687.752	108.90	100.00	21.42313	0.023
2026-05-02 17:43:12.395	1039.93	1399.85	34.95	687.462	687.752	108.90	100.00	21.42313	0.023	0.238	1039.93	1399.85	34.95	1,039,751.9	1,399,636	34,958.2	687.462	687.752	108.90	100.00	21.42313	0.023
2026-05-02 17:43:12.395	1039.93	1399.28	34.95	687.462	687.752	108.90	100.00	21.42313	0.023	0.238	1039.93	1399.28	34.95	1,039,751.9	1,399,062	34,958.2	687.462	687.752	108.90	100.00	21.42313	0.023
2026-05-02 17:43:12.395	1039.93	1399.28	14.39	687.462	687.752	108.90	100.00	21.42313	0.023	0.238	1039.93	1399.28	14.39	1,039,751.9	1,399,062	14,389.2	687.462	687.752	108.90	100.00	21.42313	0.023
2026-05-02 17:43:13.289	1039.93	1399.28	14.39	687.462	687.752	108.90	100.00	21.42313	0.023	0.242	1039.93	1399.28	14.39	1,039,751.9	1,399,062	14,389.2	687.462	687.752	108.90	100.00	21.42313	0.023
2026-05-02 17:43:13.291	1039.93	1399.28	14.39	687.462	687.752	108.90	100.00	21.42313	0.024	0.242	1039.93	1399.28	14.39	1,039,751.9	1,399,062	14,389.2	687.462	687.752	108.90	100.00	21.42313	0.024
2026-05-02 17:43:13.389	1073.08	1399.28	14.39	687.462	687.752	108.90	100.00	21.42313	0.024	0.242	1073.08	1399.28	14.39	1,072,902.9	1,399,062	14,389.2	687.462	687.752	108.90	100.00	21.42313	0.024
2026-05-02 17:43:13.389	1073.08	1431.22	14.39	687.462	687.752	108.90	100.00	21.42313	0.024	0.242	1073.08	1431.22	14.39	1,072,902.9	1,430,998	14,389.2	687.462	687.752	108.90	100.00	21.42313	0.024
2026-05-02 17:43:13.389	1073.08	1431.22	55.89	687.462	687.752	108.90	100.00	21.42313	0.024	0.242	1073.08	1431.22	55.89	1,072,902.9	1,430,998	55,895.2	687.462	687.752	108.90	100.00	21.42313	0.024
2026-05-02 17:43:14.101	1073.08	1431.22	55.89	687.462	687.752	108.90	100.00	21.42313	0.024	0.242	1073.08	1431.22	55.89	1,072,902.9	1,430,998	55,895.2	687.462	687.752	108.90	100.00	21.42313	0.024
2026-05-02 17:43:14.281	1073.08	1431.22	55.89	687.462	687.752	108.90	100.00	21.42313	0.024	0.247	1073.08	1431.22	55.89	1,072,902.9	1,430,998	55,895.2	687.462	687.752	108.90	100.00	21.42313	0.024
2026-05-02 17:43:14.282	1073.08	1431.22	55.89	687.462	687.752	108.90	100.00	21.42313	0.022	0.247	1073.08	1431.22	55.89	1,072,902.9	1,430,998	55,895.2	687.462	687.752	108.90	100.00	21.42313	0.022
2026-05-02 17:43:14.397	1073.91	1431.22	55.89	687.462	687.752	108.90	100.00	21.42313	0.022	0.247	1073.91	1431.22	55.89	1,073,733.9	1,430,998	55,895.2	687.462	687.752	108.90	100.00	21.42313	0.022
2026-05-02 17:43:14.397	1073.91	1641.90	55.89	687.462	687.752	108.90	100.00	21.42313	0.022	0.247	1073.91	1641.90	55.89	1,073,733.9	1,641,684	55,895.2	687.462	687.752	108.90	100.00	21.42313	0.022
2026-05-02 17:43:14.397	1073.91	1641.90	56.54	687.462	687.752	108.90	100.00	21.42313	0.022	0.247	1073.91	1641.90	56.54	1,073,733.9	1,641,684	56,546.2	687.462	687.752	108.90	100.00	21.42313	0.022
2026-05-02 17:43:15.293	1073.91	1641.90	56.54	687.462	687.752	108.90	100.00	21.42313	0.022	0.253	1073.91	1641.90	56.54	1,073,733.9	1,641,684	56,546.2	687.462	687.752	108.90	100.00	21.42313	0.022
2026-05-02 17:43:15.294	1073.91	1641.90	56.54	687.462	687.752	108.90	100.00	21.42313	0.023	0.253	1073.91	1641.90	56.54	1,073,733.9	1,641,684	56,546.2	687.462	687.752	108.90	100.00	21.42313	0.023
2026-05-02 17:43:15.393	1007.55	1641.90	56.54	687.462	687.752	108.90	100.00	21.42313	0.023	0.253	1007.55	1641.90	56.54	1,007,375.9	1,641,684	56,546.2	687.462	687.752	108.90	100.00	21.42313	0.023
2026-05-02 17:43:15.393	1007.55	1641.43	56.54	687.462	687.752	108.90	100.00	21.42313	0.023	0.253	1007.55	1641.43	56.54	1,007,375.9	1,641,214	56,546.2	687.462	687.752	108.90	100.00	21.42313	0.023
2026-05-02 17:43:15.393	1007.55	1641.43	64.55	687.462	687.752	108.90	100.00	21.42313	0.023	0.253	1007.55	1641.43	64.55	1,007,375.9	1,641,214	64,549.2	687.462	687.752	108.90	100.00	21.42313	0.023
2026-05-02 17:43:16.305	1007.55	1641.43	64.55	687.462	687.752	108.90	100.00	21.42313	0.023	0.238	1007.55	1641.43	64.55	1,007,375.9	1,641,214	64,549.2	687.462	687.752	108.90	100.00	21.42313	0.023
2026-05-02 17:43:16.305	1007.55	1641.43	64.55	687.462	687.752	108.90	100.00	21.42313	0.019	0.238	1007.55	1641.43	64.55	1,007,375.9	1,641,214	64,549.2	687.462	687.752	108.90	100.00	21.42313	0.019
2026-05-02 17:43:16.386	1132.22	1641.43	64.55	687.462	687.752	108.90	100.00	21.42313	0.019	0.238	1132.22	1641.43	64.55	1,132,043.9	1,641,214	64,549.2	687.462	687.752	108.90	100.00	21.42313	0.019
2026-05-02 17:43:16.386	1132.22	1419.17	64.55	687.462	687.752	108.90	100.00	21.42313	0.019	0.238	1132.22	1419.17	64.55	1,132,043.9	1,418,953	64,549.2	687.462	687.752	108.90	100.00	21.42313	0.019
2026-05-02 17:43:16.386	1132.22	1419.17	63.49	687.462	687.752	108.90	100.00	21.42313	0.019	0.238	1132.22	1419.17	63.49	1,132,043.9	1,418,953	63,493.2	687.462	687.752	108.90	100.00	21.42313	0.019
2026-05-02 17:43:17.316	1132.22	1419.17	63.49	687.462	687.752	108.90	100.00	21.42313	0.019	0.248	1132.22	1419.17	63.49	1,132,043.9	1,418,953	63,493.2	687.462	687.752	108.90	100.00	21.42313	0.019
2026-05-02 17:43:17.316	1132.22	1419.17	63.49	687.462	687.752	108.90	100.00	21.42313	0.021	0.248	1132.22	1419.17	63.49	1,132,043.9	1,418,953	63,493.2	687.462	687.752	108.90	100.00	21.42313	0.021
2026-05-02 17:43:17.388	1154.31	1419.17	63.49	687.462	687.752	108.90	100.00	21.42313	0.021	0.248	1154.31	1419.17	63.49	1,154,136.9	1,418,953	63,493.2	687.462	687.752	108.90	100.00	21.42313	0.021
2026-05-02 17:43:17.388	1154.31	1337.86	63.49	687.462	687.752	108.90	100.00	21.42313	0.021	0.248	1154.31	1337.86	63.49	1,154,136.9	1,337,641	63,493.2	687.462	687.752	108.90	100.00	21.42313	0.021
2026-05-02 17:43:17.388	1154.31	1337.86	14.56	687.462	687.752	108.90	100.00	21.42313	0.021	0.248	1154.31	1337.86	14.56	1,154,136.9	1,337,641	14,566.2	687.462	687.752	108.90	100.00	21.42313	0.021
2026-05-02 17:43:18.307	1154.31	1337.86	14.56	687.462	687.752	108.90	100.00	21.42313	0.021	0.247	1154.31	1337.86	14.56	1,154,136.9	1,337,641	14,566.2	687.462	687.752	108.90	100.00	21.42313	0.021
2026-05-02 17:43:18.308	1154.31	1337.86	14.56	687.462	687.752	108.90	100.00	21.42313	0.020	0.247	1154.31	1337.86	14.56	1,154,136.9	1,337,641	14,566.2	687.462	687.752	108.90	100.00	21.42313	0.020
2026-05-02 17:43:18.385	1022.19	1337.86	14.56	687.462	687.752	108.90	100.00	21.42313	0.020	0.247	1022.19	1337.86	14.56	1,022,016.9	1,337,641	14,566.2	687.462	687.752	108.90	100.00	21.42313	0.020
2026-05-02 17:43:18.385	1022.19	1610.77	14.56	687.462	687.752	108.90	100.00	21.42313	0.020	0.247	1022.19	1610.77	14.56	1,022,016.9	1,610,554	14,566.2	687.462	687.752	108.90	100.00	21.42313	0.020
2026-05-02 17:43:18.385	1022.19	1610.77	15.91	687.462	687.752	108.90	100.00	21.42313	0.020	0.247	1022.19	1610.77	15.91	1,022,016.9	1,610,554	15,911.2	687.462	687.752	108.90	100.00	21.42313	0.020
2026-05-02 17:43:19.299	1022.19	1610.77	15.91	687.462	687.752	108.90	100.00	21.42313	0.020	0.238	1022.19	1610.77	15.91	1,022,016.9	1,610,554	15,911.2	687.462	687.752	108.90	100.00	21.42313	0.020
2026-05-02 17:43:19.299	1022.19	1610.77	15.91	687.462	687.752	108.90	100.00	21.42313	0.021	0.238	1022.19	1610.77	15.91	1,022,016.9	1,610,554	15,911.2	687.462	687.752	108.90	100.00	21.42313	0.021
2026-05-02 17:43:19.384	1023.95	1610.77	15.91	687.462	687.752	108.90	100.00	21.42313	0.021	0.238	1023.95	1610.77	15.91	1,023,771.9	1,610,554	15,911.2	687.462	687.752	108.90	100.00	21.42313	0.021
2026-05-02 17:43:19.384	1023.95	1490.46	15.91	687.462	687.752	108.90	100.00	21.42313	0.021	0.238	1023.95	1490.46	15.91	1,023,771.9	1,490,247	15,911.2	687.462	687.752	108.90	100.00	21.42313	0.021
2026-05-02 17:43:19.384	1023.95	1490.46	16.42	687.462	687.752	108.90	100.00	21.42313	0.021	0.238	1023.95	1490.46	16.42	1,023,771.9	1,490,247	16,420.2	687.462	687.752	108.90	100.00	21.42313	0.021
2026-05-02 17:43:20.330	1023.95	1490.46	16.42	687.462	687.752	108.90	100.00	21.42313	0.021	0.237	1023.95	1490.46	16.42	1,023,771.9	1,490,247	16,420.2	687.462	687.752	108.90	100.00	21.42313	0.021
2026-05-02 17:43:20.331	1023.95	1490.46	16.42	687.462	687.752	108.90	100.00	21.42313	0.022	0.237	1023.95	1490.46	16.42	1,023,771.9	1,490,247	16,420.2	687.462	687.752	108.90	100.00	21.42313	0.022
2026-05-02 17:43:20.390	1117.99	1490.46	16.42	687.462	687.752	108.90	100.00	21.42313	0.022	0.237	1117.99	1490.46	16.42	1,117,808.9	1,490,247	16,420.2	687.462	687.752	108.90	100.00	21.42313	0.022
2026-05-02 17:43:20.390	1117.99	1471.86	16.42	687.462	687.752	108.90	100.00	21.42313	0.022	0.237	1117.99	1471.86	16.42	1,117,808.9	1,471,645	16,420.2	687.462	687.752	108.90	100.00	21.42313	0.022
2026-05-02 17:43:20.390	1117.99	1471.86	14.57	687.462	687.752	108.90	100.00	21.42313	0.022	0.237	1117.99	1471.86	14.57	1,117,808.9	1,471,645	14,576.2	687.462	687.752	108.90	100.00	21.42313	0.022
2026-05-02 17:43:20.601	1117.99	1471.86	14.57	687.462	687.752	108.90	100.00	21.42313	0.022	0.237	1117.99	1471.86	14.57	1,117,808.9	1,471,645	14,576.2	687.462	687.752	108.90	100.00	21.42313	0.022
2026-05-02 17:43:21.384	1059.97	1471.86	14.57	687.462	687.752	108.90	100.00	21.42313	0.022	0.237	1059.97	1471.86	14.57	1,059,794.9	1,471,645	14,576.2	687.462	687.752	108.90	100.00	21.42313	0.022
2026-05-02 17:43:21.384	1059.97	1483.88	14.57	687.462	687.752	108.90	100.00	21.42313	0.022	0.237	1059.97	1483.88	14.57	1,059,794.9	1,483,665	14,576.2	687.462	687.752	108.90	100.00	21.42313	0.022
2026-05-02 17:43:21.384	1059.97	1483.88	53.86	687.462	687.752	108.90	100.00	21.42313	0.022	0.237	1059.97	1483.88	53.86	1,059,794.9	1,483,665	53,865.2	687.462	687.752	108.90	100.00	21.42313	0.022
2026-05-02 17:43:21.432	1059.97	1483.88	53.86	687.462	687.752	108.90	100.00	21.42313	0.022	0.253	1059.97	1483.88	53.86	1,059,794.9	1,483,665	53,865.2	687.462	687.752	108.90	100.00	21.42313	0.022
2026-05-02 17:43:21.432	1059.97	1483.88	53.86	687.462	687.752	108.90	100.00	21.42313	0.024	0.253	1059.97	1483.88	53.86	1,059,794.9	1,483,665	53,865.2	687.462	687.752	108.90	100.00	21.42313	0.024
